8.000000000000000000e+00
0.000000000000000000e+00
3.000000000000000000e+00
8.000000000000000000e+00
1.000000000000000000e+01
1.300000000000000000e+01
1.300000000000000000e+01
4.800000000000000000e+01
6.000000000000000000e+00
9.400000000000000000e+01
0.000000000000000000e+00
8.000000000000000000e+00
1.420000000000000000e+02
1.000000000000000000e+01
6.000000000000000000e+00
0.000000000000000000e+00
3.000000000000000000e+00
0.000000000000000000e+00
6.000000000000000000e+00
6.000000000000000000e+00
1.300000000000000000e+01
4.900000000000000000e+01
0.000000000000000000e+00
4.900000000000000000e+01
4.700000000000000000e+01
9.000000000000000000e+00
8.000000000000000000e+00
4.400000000000000000e+01
0.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
5.000000000000000000e+01
5.000000000000000000e+01
4.700000000000000000e+01
3.000000000000000000e+00
4.800000000000000000e+01
4.400000000000000000e+01
3.000000000000000000e+00
4.500000000000000000e+01
8.000000000000000000e+00
9.000000000000000000e+01
8.900000000000000000e+01
9.000000000000000000e+00
1.500000000000000000e+01
2.000000000000000000e+00
9.000000000000000000e+00
4.000000000000000000e+00
5.000000000000000000e+01
1.300000000000000000e+01
4.700000000000000000e+01
9.300000000000000000e+01
8.800000000000000000e+01
4.400000000000000000e+01
4.600000000000000000e+01
9.000000000000000000e+00
0.000000000000000000e+00
6.600000000000000000e+01
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.400000000000000000e+01
5.000000000000000000e+00
9.900000000000000000e+01
2.000000000000000000e+00
4.800000000000000000e+01
8.000000000000000000e+00
1.320000000000000000e+02
4.700000000000000000e+01
9.000000000000000000e+00
1.350000000000000000e+02
2.000000000000000000e+00
0.000000000000000000e+00
5.500000000000000000e+01
5.000000000000000000e+00
4.000000000000000000e+00
1.000000000000000000e+01
6.000000000000000000e+00
3.000000000000000000e+00
1.320000000000000000e+02
4.600000000000000000e+01
5.100000000000000000e+01
9.400000000000000000e+01
4.000000000000000000e+00
4.900000000000000000e+01
0.000000000000000000e+00
5.800000000000000000e+01
4.900000000000000000e+01
6.000000000000000000e+00
1.000000000000000000e+00
9.000000000000000000e+00
4.700000000000000000e+01
1.300000000000000000e+01
5.300000000000000000e+01
1.770000000000000000e+02
